name,img_path,mask_path
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=12645,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=12645,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=12645,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=13157,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=13157,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=13157,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=13669,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=13669,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=13669,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=14181,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=14181,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=14181,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=14693,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=14693,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=14693,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=15205,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=15205,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=29627,y=15205,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=8549,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=8549,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=8549,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=9061,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=9061,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=9061,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=9573,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=9573,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=9573,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=10085,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=10085,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=10085,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=10597,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=10597,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=10597,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=11109,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=11109,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=11109,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=11621,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=11621,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=11621,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=12133,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=12133,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=12133,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=12645,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=12645,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=12645,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=13157,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=13157,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=13157,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=13669,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=13669,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=13669,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=14181,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=14181,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=14181,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=14693,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=14693,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=14693,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=15205,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=15205,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30139,y=15205,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=8549,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=8549,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=8549,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=9061,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=9061,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=9061,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=9573,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=9573,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=9573,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=10085,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=10085,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=10085,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=10597,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=10597,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=10597,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=11109,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=11109,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=11109,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=11621,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=11621,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=11621,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=12133,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=12133,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=12133,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=12645,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=12645,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=12645,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=13157,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=13157,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=13157,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=13669,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=13669,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=13669,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=14181,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=14181,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=14181,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=14693,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=14693,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=14693,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=15205,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=15205,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=30651,y=15205,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=31163,y=8549,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=31163,y=8549,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=31163,y=8549,w=512,h=512].Region01.tiff"
"TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=31163,y=9061,w=512,h=512].Region01","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/raw/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=31163,y=9061,w=512,h=512].Region01.tiff","/var/inputdata/export_12-01-23/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61Region01/tiles/mask/TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61 [x=31163,y=9061,w=512,h=512].Region01.tiff"
